year,month,region,food.item,cost
2000,12,Canada,"Cooking or salad oil, 1 litre",3.1
2001,1,Canada,"Cooking or salad oil, 1 litre",3.09
2001,2,Canada,"Cooking or salad oil, 1 litre",3.07
2001,3,Canada,"Cooking or salad oil, 1 litre",3.06
2001,4,Canada,"Cooking or salad oil, 1 litre",3.05
2001,5,Canada,"Cooking or salad oil, 1 litre",3.07
2001,6,Canada,"Cooking or salad oil, 1 litre",3.06
2001,7,Canada,"Cooking or salad oil, 1 litre",3.07
2001,8,Canada,"Cooking or salad oil, 1 litre",3.07
2001,9,Canada,"Cooking or salad oil, 1 litre",3.1
2001,10,Canada,"Cooking or salad oil, 1 litre",3.12
2001,11,Canada,"Cooking or salad oil, 1 litre",3.14
2001,12,Canada,"Cooking or salad oil, 1 litre",3.18
2002,1,Canada,"Cooking or salad oil, 1 litre",3.2
2002,2,Canada,"Cooking or salad oil, 1 litre",3.19
2002,3,Canada,"Cooking or salad oil, 1 litre",3.21
2002,4,Canada,"Cooking or salad oil, 1 litre",3.24
2002,5,Canada,"Cooking or salad oil, 1 litre",3.24
2002,6,Canada,"Cooking or salad oil, 1 litre",3.23
2002,7,Canada,"Cooking or salad oil, 1 litre",3.24
2002,8,Canada,"Cooking or salad oil, 1 litre",3.23
2002,9,Canada,"Cooking or salad oil, 1 litre",3.25
2002,10,Canada,"Cooking or salad oil, 1 litre",3.27
2002,11,Canada,"Cooking or salad oil, 1 litre",3.31
2002,12,Canada,"Cooking or salad oil, 1 litre",3.35
2003,1,Canada,"Cooking or salad oil, 1 litre",3.33
2003,2,Canada,"Cooking or salad oil, 1 litre",3.32
2003,3,Canada,"Cooking or salad oil, 1 litre",3.33
2003,4,Canada,"Cooking or salad oil, 1 litre",3.29
2003,5,Canada,"Cooking or salad oil, 1 litre",3.31
2003,6,Canada,"Cooking or salad oil, 1 litre",3.3
2003,7,Canada,"Cooking or salad oil, 1 litre",3.3
2003,8,Canada,"Cooking or salad oil, 1 litre",3.31
2003,9,Canada,"Cooking or salad oil, 1 litre",3.29
2003,10,Canada,"Cooking or salad oil, 1 litre",3.29
2003,11,Canada,"Cooking or salad oil, 1 litre",3.3
2003,12,Canada,"Cooking or salad oil, 1 litre",3.34
2004,1,Canada,"Cooking or salad oil, 1 litre",3.3
2004,2,Canada,"Cooking or salad oil, 1 litre",3.31
2004,3,Canada,"Cooking or salad oil, 1 litre",3.3
2004,4,Canada,"Cooking or salad oil, 1 litre",3.33
2004,5,Canada,"Cooking or salad oil, 1 litre",3.35
2004,6,Canada,"Cooking or salad oil, 1 litre",3.38
2004,7,Canada,"Cooking or salad oil, 1 litre",3.44
2004,8,Canada,"Cooking or salad oil, 1 litre",3.44
2004,9,Canada,"Cooking or salad oil, 1 litre",3.43
2004,10,Canada,"Cooking or salad oil, 1 litre",3.45
2004,11,Canada,"Cooking or salad oil, 1 litre",3.46
2004,12,Canada,"Cooking or salad oil, 1 litre",3.47
2005,1,Canada,"Cooking or salad oil, 1 litre",3.44
2005,2,Canada,"Cooking or salad oil, 1 litre",3.44
2005,3,Canada,"Cooking or salad oil, 1 litre",3.42
2005,4,Canada,"Cooking or salad oil, 1 litre",3.46
2005,5,Canada,"Cooking or salad oil, 1 litre",3.45
2005,6,Canada,"Cooking or salad oil, 1 litre",3.46
2005,7,Canada,"Cooking or salad oil, 1 litre",3.51
2005,8,Canada,"Cooking or salad oil, 1 litre",3.51
2005,9,Canada,"Cooking or salad oil, 1 litre",3.5
2005,10,Canada,"Cooking or salad oil, 1 litre",3.5
2005,11,Canada,"Cooking or salad oil, 1 litre",3.49
2005,12,Canada,"Cooking or salad oil, 1 litre",3.53
2006,1,Canada,"Cooking or salad oil, 1 litre",3.52
2006,2,Canada,"Cooking or salad oil, 1 litre",3.51
2006,3,Canada,"Cooking or salad oil, 1 litre",3.51
2006,4,Canada,"Cooking or salad oil, 1 litre",3.49
2006,5,Canada,"Cooking or salad oil, 1 litre",3.47
2006,6,Canada,"Cooking or salad oil, 1 litre",3.5
2006,7,Canada,"Cooking or salad oil, 1 litre",3.54
2006,8,Canada,"Cooking or salad oil, 1 litre",3.44
2006,9,Canada,"Cooking or salad oil, 1 litre",3.43
2006,10,Canada,"Cooking or salad oil, 1 litre",3.49
2006,11,Canada,"Cooking or salad oil, 1 litre",3.5
2006,12,Canada,"Cooking or salad oil, 1 litre",3.41
2007,1,Canada,"Cooking or salad oil, 1 litre",3.44
2007,2,Canada,"Cooking or salad oil, 1 litre",3.4
2007,3,Canada,"Cooking or salad oil, 1 litre",3.4
2007,4,Canada,"Cooking or salad oil, 1 litre",3.4
2007,5,Canada,"Cooking or salad oil, 1 litre",3.41
2007,6,Canada,"Cooking or salad oil, 1 litre",3.44
2007,7,Canada,"Cooking or salad oil, 1 litre",3.4
2007,8,Canada,"Cooking or salad oil, 1 litre",3.41
2007,9,Canada,"Cooking or salad oil, 1 litre",3.48
2007,10,Canada,"Cooking or salad oil, 1 litre",3.48
2007,11,Canada,"Cooking or salad oil, 1 litre",3.48
2007,12,Canada,"Cooking or salad oil, 1 litre",3.48
2008,1,Canada,"Cooking or salad oil, 1 litre",3.54
2008,2,Canada,"Cooking or salad oil, 1 litre",3.57
2008,3,Canada,"Cooking or salad oil, 1 litre",3.62
2008,4,Canada,"Cooking or salad oil, 1 litre",3.7
2008,5,Canada,"Cooking or salad oil, 1 litre",3.83
2008,6,Canada,"Cooking or salad oil, 1 litre",3.89
2008,7,Canada,"Cooking or salad oil, 1 litre",4.09
2008,8,Canada,"Cooking or salad oil, 1 litre",4.14
2008,9,Canada,"Cooking or salad oil, 1 litre",4.15
2008,10,Canada,"Cooking or salad oil, 1 litre",4.22
2008,11,Canada,"Cooking or salad oil, 1 litre",4.22
2008,12,Canada,"Cooking or salad oil, 1 litre",4.28
2009,1,Canada,"Cooking or salad oil, 1 litre",4.23
2009,2,Canada,"Cooking or salad oil, 1 litre",4.2
2009,3,Canada,"Cooking or salad oil, 1 litre",4.23
2009,4,Canada,"Cooking or salad oil, 1 litre",4.22
2009,5,Canada,"Cooking or salad oil, 1 litre",4.14
2009,6,Canada,"Cooking or salad oil, 1 litre",4.08
2009,7,Canada,"Cooking or salad oil, 1 litre",4.13
2009,8,Canada,"Cooking or salad oil, 1 litre",4.15
2009,9,Canada,"Cooking or salad oil, 1 litre",4.13
2009,10,Canada,"Cooking or salad oil, 1 litre",4.14
2009,11,Canada,"Cooking or salad oil, 1 litre",4.07
2009,12,Canada,"Cooking or salad oil, 1 litre",4.11
2010,1,Canada,"Cooking or salad oil, 1 litre",4.09
2010,2,Canada,"Cooking or salad oil, 1 litre",4.06
2010,3,Canada,"Cooking or salad oil, 1 litre",4.07
2010,4,Canada,"Cooking or salad oil, 1 litre",4.07
2010,5,Canada,"Cooking or salad oil, 1 litre",4.04
2010,6,Canada,"Cooking or salad oil, 1 litre",4.04
2010,7,Canada,"Cooking or salad oil, 1 litre",4.01
2010,8,Canada,"Cooking or salad oil, 1 litre",4
2010,9,Canada,"Cooking or salad oil, 1 litre",3.98
2010,10,Canada,"Cooking or salad oil, 1 litre",3.99
2010,11,Canada,"Cooking or salad oil, 1 litre",4.01
2010,12,Canada,"Cooking or salad oil, 1 litre",3.97
2011,1,Canada,"Cooking or salad oil, 1 litre",4.01
2011,2,Canada,"Cooking or salad oil, 1 litre",3.97
2011,3,Canada,"Cooking or salad oil, 1 litre",4.01
2011,4,Canada,"Cooking or salad oil, 1 litre",4.08
2011,5,Canada,"Cooking or salad oil, 1 litre",4.11
2011,6,Canada,"Cooking or salad oil, 1 litre",4.14
2011,7,Canada,"Cooking or salad oil, 1 litre",4.09
2011,8,Canada,"Cooking or salad oil, 1 litre",4.07
2011,9,Canada,"Cooking or salad oil, 1 litre",4.11
2011,10,Canada,"Cooking or salad oil, 1 litre",4.08
2011,11,Canada,"Cooking or salad oil, 1 litre",4.12
2011,12,Canada,"Cooking or salad oil, 1 litre",4.14
2012,1,Canada,"Cooking or salad oil, 1 litre",4.11
2012,2,Canada,"Cooking or salad oil, 1 litre",4.11
2012,3,Canada,"Cooking or salad oil, 1 litre",4.13
2012,4,Canada,"Cooking or salad oil, 1 litre",4.14
2012,5,Canada,"Cooking or salad oil, 1 litre",4.16
2012,6,Canada,"Cooking or salad oil, 1 litre",4.17
2012,7,Canada,"Cooking or salad oil, 1 litre",4.21
2012,8,Canada,"Cooking or salad oil, 1 litre",4.18
2012,9,Canada,"Cooking or salad oil, 1 litre",4.13
2012,10,Canada,"Cooking or salad oil, 1 litre",4.17
2012,11,Canada,"Cooking or salad oil, 1 litre",4.09
2012,12,Canada,"Cooking or salad oil, 1 litre",4.11
2013,1,Canada,"Cooking or salad oil, 1 litre",4.07
2013,2,Canada,"Cooking or salad oil, 1 litre",4.06
2013,3,Canada,"Cooking or salad oil, 1 litre",4.07
2013,4,Canada,"Cooking or salad oil, 1 litre",4.12
2013,5,Canada,"Cooking or salad oil, 1 litre",4.08
2013,6,Canada,"Cooking or salad oil, 1 litre",4.16
2013,7,Canada,"Cooking or salad oil, 1 litre",4.13
2013,8,Canada,"Cooking or salad oil, 1 litre",4.14
2013,9,Canada,"Cooking or salad oil, 1 litre",4.09
2013,10,Canada,"Cooking or salad oil, 1 litre",4.02
2013,11,Canada,"Cooking or salad oil, 1 litre",4.12
2013,12,Canada,"Cooking or salad oil, 1 litre",4.12
2014,1,Canada,"Cooking or salad oil, 1 litre",4.12
2014,2,Canada,"Cooking or salad oil, 1 litre",4.11
2014,3,Canada,"Cooking or salad oil, 1 litre",4.11
2014,4,Canada,"Cooking or salad oil, 1 litre",4.09
2014,5,Canada,"Cooking or salad oil, 1 litre",4.1
2014,6,Canada,"Cooking or salad oil, 1 litre",4.07
2014,7,Canada,"Cooking or salad oil, 1 litre",4.13
2014,8,Canada,"Cooking or salad oil, 1 litre",4.15
2014,9,Canada,"Cooking or salad oil, 1 litre",4.12
2014,10,Canada,"Cooking or salad oil, 1 litre",4.13
2014,11,Canada,"Cooking or salad oil, 1 litre",4.13
2014,12,Canada,"Cooking or salad oil, 1 litre",4.13
2015,1,Canada,"Cooking or salad oil, 1 litre",4.15
2015,2,Canada,"Cooking or salad oil, 1 litre",4.12
2015,3,Canada,"Cooking or salad oil, 1 litre",4.18
2015,4,Canada,"Cooking or salad oil, 1 litre",4.14
2015,5,Canada,"Cooking or salad oil, 1 litre",4.23
2015,6,Canada,"Cooking or salad oil, 1 litre",4.18
2015,7,Canada,"Cooking or salad oil, 1 litre",4.2
2015,8,Canada,"Cooking or salad oil, 1 litre",4.18
2015,9,Canada,"Cooking or salad oil, 1 litre",4.15
2015,10,Canada,"Cooking or salad oil, 1 litre",4.08
2015,11,Canada,"Cooking or salad oil, 1 litre",4.13
2015,12,Canada,"Cooking or salad oil, 1 litre",4.13
2016,1,Canada,"Cooking or salad oil, 1 litre",4.19
2016,2,Canada,"Cooking or salad oil, 1 litre",4.15
2016,3,Canada,"Cooking or salad oil, 1 litre",4.22
2016,4,Canada,"Cooking or salad oil, 1 litre",4.12
2016,5,Canada,"Cooking or salad oil, 1 litre",4.2
2016,6,Canada,"Cooking or salad oil, 1 litre",4.16
2016,7,Canada,"Cooking or salad oil, 1 litre",4.14
2016,8,Canada,"Cooking or salad oil, 1 litre",4.18
1995,1,Canada,"Soup, canned, 284 millilitres",0.72
1995,2,Canada,"Soup, canned, 284 millilitres",0.72
1995,3,Canada,"Soup, canned, 284 millilitres",0.72
1995,4,Canada,"Soup, canned, 284 millilitres",0.71
1995,5,Canada,"Soup, canned, 284 millilitres",0.73
1995,6,Canada,"Soup, canned, 284 millilitres",0.73
1995,7,Canada,"Soup, canned, 284 millilitres",0.73
1995,8,Canada,"Soup, canned, 284 millilitres",0.74
1995,9,Canada,"Soup, canned, 284 millilitres",0.72
1995,10,Canada,"Soup, canned, 284 millilitres",0.74
1995,11,Canada,"Soup, canned, 284 millilitres",0.73
1995,12,Canada,"Soup, canned, 284 millilitres",0.75
1996,1,Canada,"Soup, canned, 284 millilitres",0.74
1996,2,Canada,"Soup, canned, 284 millilitres",0.73
1996,3,Canada,"Soup, canned, 284 millilitres",0.73
1996,4,Canada,"Soup, canned, 284 millilitres",0.74
1996,5,Canada,"Soup, canned, 284 millilitres",0.73
1996,6,Canada,"Soup, canned, 284 millilitres",0.75
1996,7,Canada,"Soup, canned, 284 millilitres",0.75
1996,8,Canada,"Soup, canned, 284 millilitres",0.74
1996,9,Canada,"Soup, canned, 284 millilitres",0.73
1996,10,Canada,"Soup, canned, 284 millilitres",0.73
1996,11,Canada,"Soup, canned, 284 millilitres",0.73
1996,12,Canada,"Soup, canned, 284 millilitres",0.74
1997,1,Canada,"Soup, canned, 284 millilitres",0.73
1997,2,Canada,"Soup, canned, 284 millilitres",0.72
1997,3,Canada,"Soup, canned, 284 millilitres",0.7
1997,4,Canada,"Soup, canned, 284 millilitres",0.72
1997,5,Canada,"Soup, canned, 284 millilitres",0.72
1997,6,Canada,"Soup, canned, 284 millilitres",0.71
1997,7,Canada,"Soup, canned, 284 millilitres",0.72
1997,8,Canada,"Soup, canned, 284 millilitres",0.72
1997,9,Canada,"Soup, canned, 284 millilitres",0.71
1997,10,Canada,"Soup, canned, 284 millilitres",0.72
1997,11,Canada,"Soup, canned, 284 millilitres",0.71
1997,12,Canada,"Soup, canned, 284 millilitres",0.7
1998,1,Canada,"Soup, canned, 284 millilitres",0.71
1998,2,Canada,"Soup, canned, 284 millilitres",0.71
1998,3,Canada,"Soup, canned, 284 millilitres",0.7
1998,4,Canada,"Soup, canned, 284 millilitres",0.72
1998,5,Canada,"Soup, canned, 284 millilitres",0.71
1998,6,Canada,"Soup, canned, 284 millilitres",0.74
1998,7,Canada,"Soup, canned, 284 millilitres",0.73
1998,8,Canada,"Soup, canned, 284 millilitres",0.74
1998,9,Canada,"Soup, canned, 284 millilitres",0.72
1998,10,Canada,"Soup, canned, 284 millilitres",0.73
1998,11,Canada,"Soup, canned, 284 millilitres",0.74
1998,12,Canada,"Soup, canned, 284 millilitres",0.73
1999,1,Canada,"Soup, canned, 284 millilitres",0.74
1999,2,Canada,"Soup, canned, 284 millilitres",0.73
1999,3,Canada,"Soup, canned, 284 millilitres",0.73
1999,4,Canada,"Soup, canned, 284 millilitres",0.72
1999,5,Canada,"Soup, canned, 284 millilitres",0.73
1999,6,Canada,"Soup, canned, 284 millilitres",0.74
1999,7,Canada,"Soup, canned, 284 millilitres",0.75
1999,8,Canada,"Soup, canned, 284 millilitres",0.74
1999,9,Canada,"Soup, canned, 284 millilitres",0.73
1999,10,Canada,"Soup, canned, 284 millilitres",0.72
1999,11,Canada,"Soup, canned, 284 millilitres",0.7
1999,12,Canada,"Soup, canned, 284 millilitres",0.75
2000,1,Canada,"Soup, canned, 284 millilitres",0.68
2000,2,Canada,"Soup, canned, 284 millilitres",0.72
2000,3,Canada,"Soup, canned, 284 millilitres",0.72
2000,4,Canada,"Soup, canned, 284 millilitres",0.74
2000,5,Canada,"Soup, canned, 284 millilitres",0.75
2000,6,Canada,"Soup, canned, 284 millilitres",0.76
2000,7,Canada,"Soup, canned, 284 millilitres",0.77
2000,8,Canada,"Soup, canned, 284 millilitres",0.75
2000,9,Canada,"Soup, canned, 284 millilitres",0.73
2000,10,Canada,"Soup, canned, 284 millilitres",0.76
2000,11,Canada,"Soup, canned, 284 millilitres",0.74
2000,12,Canada,"Soup, canned, 284 millilitres",0.77
2001,1,Canada,"Soup, canned, 284 millilitres",0.75
2001,2,Canada,"Soup, canned, 284 millilitres",0.75
2001,3,Canada,"Soup, canned, 284 millilitres",0.73
2001,4,Canada,"Soup, canned, 284 millilitres",0.76
2001,5,Canada,"Soup, canned, 284 millilitres",0.75
2001,6,Canada,"Soup, canned, 284 millilitres",0.77
2001,7,Canada,"Soup, canned, 284 millilitres",0.79
2001,8,Canada,"Soup, canned, 284 millilitres",0.79
2001,9,Canada,"Soup, canned, 284 millilitres",0.76
2001,10,Canada,"Soup, canned, 284 millilitres",0.77
2001,11,Canada,"Soup, canned, 284 millilitres",0.76
2001,12,Canada,"Soup, canned, 284 millilitres",0.79
2002,1,Canada,"Soup, canned, 284 millilitres",0.77
2002,2,Canada,"Soup, canned, 284 millilitres",0.78
2002,3,Canada,"Soup, canned, 284 millilitres",0.77
2002,4,Canada,"Soup, canned, 284 millilitres",0.78
2002,5,Canada,"Soup, canned, 284 millilitres",0.78
2002,6,Canada,"Soup, canned, 284 millilitres",0.8
2002,7,Canada,"Soup, canned, 284 millilitres",0.78
2002,8,Canada,"Soup, canned, 284 millilitres",0.78
2002,9,Canada,"Soup, canned, 284 millilitres",0.75
2002,10,Canada,"Soup, canned, 284 millilitres",0.77
2002,11,Canada,"Soup, canned, 284 millilitres",0.77
2002,12,Canada,"Soup, canned, 284 millilitres",0.79
2003,1,Canada,"Soup, canned, 284 millilitres",0.77
2003,2,Canada,"Soup, canned, 284 millilitres",0.74
2003,3,Canada,"Soup, canned, 284 millilitres",0.75
2003,4,Canada,"Soup, canned, 284 millilitres",0.75
2003,5,Canada,"Soup, canned, 284 millilitres",0.78
2003,6,Canada,"Soup, canned, 284 millilitres",0.8
2003,7,Canada,"Soup, canned, 284 millilitres",0.81
2003,8,Canada,"Soup, canned, 284 millilitres",0.81
2003,9,Canada,"Soup, canned, 284 millilitres",0.81
2003,10,Canada,"Soup, canned, 284 millilitres",0.82
2003,11,Canada,"Soup, canned, 284 millilitres",0.78
2003,12,Canada,"Soup, canned, 284 millilitres",0.8
2004,1,Canada,"Soup, canned, 284 millilitres",0.77
2004,2,Canada,"Soup, canned, 284 millilitres",0.76
2004,3,Canada,"Soup, canned, 284 millilitres",0.77
2004,4,Canada,"Soup, canned, 284 millilitres",0.76
2004,5,Canada,"Soup, canned, 284 millilitres",0.78
2004,6,Canada,"Soup, canned, 284 millilitres",0.79
2004,7,Canada,"Soup, canned, 284 millilitres",0.79
2004,8,Canada,"Soup, canned, 284 millilitres",0.8
2004,9,Canada,"Soup, canned, 284 millilitres",0.78
2004,10,Canada,"Soup, canned, 284 millilitres",0.79
2004,11,Canada,"Soup, canned, 284 millilitres",0.8
2004,12,Canada,"Soup, canned, 284 millilitres",0.82
2005,1,Canada,"Soup, canned, 284 millilitres",0.81
2005,2,Canada,"Soup, canned, 284 millilitres",0.81
2005,3,Canada,"Soup, canned, 284 millilitres",0.8
2005,4,Canada,"Soup, canned, 284 millilitres",0.82
2005,5,Canada,"Soup, canned, 284 millilitres",0.83
2005,6,Canada,"Soup, canned, 284 millilitres",0.84
2005,7,Canada,"Soup, canned, 284 millilitres",0.85
2005,8,Canada,"Soup, canned, 284 millilitres",0.86
2005,9,Canada,"Soup, canned, 284 millilitres",0.81
2005,10,Canada,"Soup, canned, 284 millilitres",0.83
2005,11,Canada,"Soup, canned, 284 millilitres",0.85
2005,12,Canada,"Soup, canned, 284 millilitres",0.84
2006,1,Canada,"Soup, canned, 284 millilitres",0.85
2006,2,Canada,"Soup, canned, 284 millilitres",0.84
2006,3,Canada,"Soup, canned, 284 millilitres",0.89
2006,4,Canada,"Soup, canned, 284 millilitres",0.88
2006,5,Canada,"Soup, canned, 284 millilitres",0.89
2006,6,Canada,"Soup, canned, 284 millilitres",0.89
2006,7,Canada,"Soup, canned, 284 millilitres",0.89
2006,8,Canada,"Soup, canned, 284 millilitres",0.88
2006,9,Canada,"Soup, canned, 284 millilitres",0.87
2006,10,Canada,"Soup, canned, 284 millilitres",0.88
2006,11,Canada,"Soup, canned, 284 millilitres",0.84
2006,12,Canada,"Soup, canned, 284 millilitres",0.87
2007,1,Canada,"Soup, canned, 284 millilitres",0.84
2007,2,Canada,"Soup, canned, 284 millilitres",0.84
2007,3,Canada,"Soup, canned, 284 millilitres",0.86
2007,4,Canada,"Soup, canned, 284 millilitres",0.88
2007,5,Canada,"Soup, canned, 284 millilitres",0.87
2007,6,Canada,"Soup, canned, 284 millilitres",0.91
2007,7,Canada,"Soup, canned, 284 millilitres",0.9
2007,8,Canada,"Soup, canned, 284 millilitres",0.9
2007,9,Canada,"Soup, canned, 284 millilitres",0.87
2007,10,Canada,"Soup, canned, 284 millilitres",0.88
2007,11,Canada,"Soup, canned, 284 millilitres",0.9
2007,12,Canada,"Soup, canned, 284 millilitres",0.89
2008,1,Canada,"Soup, canned, 284 millilitres",0.87
2008,2,Canada,"Soup, canned, 284 millilitres",0.88
2008,3,Canada,"Soup, canned, 284 millilitres",0.9
2008,4,Canada,"Soup, canned, 284 millilitres",0.89
2008,5,Canada,"Soup, canned, 284 millilitres",0.93
2008,6,Canada,"Soup, canned, 284 millilitres",0.93
2008,7,Canada,"Soup, canned, 284 millilitres",0.95
2008,8,Canada,"Soup, canned, 284 millilitres",0.95
2008,9,Canada,"Soup, canned, 284 millilitres",0.95
2008,10,Canada,"Soup, canned, 284 millilitres",0.94
2008,11,Canada,"Soup, canned, 284 millilitres",0.96
2008,12,Canada,"Soup, canned, 284 millilitres",0.98
2009,1,Canada,"Soup, canned, 284 millilitres",0.96
2009,2,Canada,"Soup, canned, 284 millilitres",0.99
2009,3,Canada,"Soup, canned, 284 millilitres",1.02
2009,4,Canada,"Soup, canned, 284 millilitres",1.02
2009,5,Canada,"Soup, canned, 284 millilitres",1.02
2009,6,Canada,"Soup, canned, 284 millilitres",1.06
2009,7,Canada,"Soup, canned, 284 millilitres",1.04
2009,8,Canada,"Soup, canned, 284 millilitres",1.05
2009,9,Canada,"Soup, canned, 284 millilitres",1.04
2009,10,Canada,"Soup, canned, 284 millilitres",1.05
2009,11,Canada,"Soup, canned, 284 millilitres",1
2009,12,Canada,"Soup, canned, 284 millilitres",1.04
2010,1,Canada,"Soup, canned, 284 millilitres",1.03
2010,2,Canada,"Soup, canned, 284 millilitres",1.02
2010,3,Canada,"Soup, canned, 284 millilitres",1.02
2010,4,Canada,"Soup, canned, 284 millilitres",1.05
2010,5,Canada,"Soup, canned, 284 millilitres",1.09
2010,6,Canada,"Soup, canned, 284 millilitres",1.04
2010,7,Canada,"Soup, canned, 284 millilitres",1.07
2010,8,Canada,"Soup, canned, 284 millilitres",1.07
2010,9,Canada,"Soup, canned, 284 millilitres",1.03
2010,10,Canada,"Soup, canned, 284 millilitres",1.03
2010,11,Canada,"Soup, canned, 284 millilitres",1.02
2010,12,Canada,"Soup, canned, 284 millilitres",1.03
2011,1,Canada,"Soup, canned, 284 millilitres",0.99
2011,2,Canada,"Soup, canned, 284 millilitres",0.94
2011,3,Canada,"Soup, canned, 284 millilitres",1
2011,4,Canada,"Soup, canned, 284 millilitres",1
2011,5,Canada,"Soup, canned, 284 millilitres",1.01
2011,6,Canada,"Soup, canned, 284 millilitres",1.03
2011,7,Canada,"Soup, canned, 284 millilitres",1.02
2011,8,Canada,"Soup, canned, 284 millilitres",1
2011,9,Canada,"Soup, canned, 284 millilitres",0.98
2011,10,Canada,"Soup, canned, 284 millilitres",0.98
2011,11,Canada,"Soup, canned, 284 millilitres",0.99
2011,12,Canada,"Soup, canned, 284 millilitres",1.01
2012,1,Canada,"Soup, canned, 284 millilitres",1
2012,2,Canada,"Soup, canned, 284 millilitres",1.01
2012,3,Canada,"Soup, canned, 284 millilitres",1.02
2012,4,Canada,"Soup, canned, 284 millilitres",1.02
2012,5,Canada,"Soup, canned, 284 millilitres",1.04
2012,6,Canada,"Soup, canned, 284 millilitres",1.07
2012,7,Canada,"Soup, canned, 284 millilitres",1.04
2012,8,Canada,"Soup, canned, 284 millilitres",1.05
2012,9,Canada,"Soup, canned, 284 millilitres",0.99
2012,10,Canada,"Soup, canned, 284 millilitres",1.01
2012,11,Canada,"Soup, canned, 284 millilitres",1.05
2012,12,Canada,"Soup, canned, 284 millilitres",1.06
2013,1,Canada,"Soup, canned, 284 millilitres",1.04
2013,2,Canada,"Soup, canned, 284 millilitres",0.99
2013,3,Canada,"Soup, canned, 284 millilitres",1
2013,4,Canada,"Soup, canned, 284 millilitres",0.99
2013,5,Canada,"Soup, canned, 284 millilitres",1.04
2013,6,Canada,"Soup, canned, 284 millilitres",1.04
2013,7,Canada,"Soup, canned, 284 millilitres",1.03
2013,8,Canada,"Soup, canned, 284 millilitres",1.05
2013,9,Canada,"Soup, canned, 284 millilitres",1.03
2013,10,Canada,"Soup, canned, 284 millilitres",1.01
2013,11,Canada,"Soup, canned, 284 millilitres",1
2013,12,Canada,"Soup, canned, 284 millilitres",1
2014,1,Canada,"Soup, canned, 284 millilitres",0.99
2014,2,Canada,"Soup, canned, 284 millilitres",1.01
2014,3,Canada,"Soup, canned, 284 millilitres",1.03
2014,4,Canada,"Soup, canned, 284 millilitres",1.03
2014,5,Canada,"Soup, canned, 284 millilitres",1.02
2014,6,Canada,"Soup, canned, 284 millilitres",1.03
2014,7,Canada,"Soup, canned, 284 millilitres",1.04
2014,8,Canada,"Soup, canned, 284 millilitres",1.02
2014,9,Canada,"Soup, canned, 284 millilitres",0.96
2014,10,Canada,"Soup, canned, 284 millilitres",1.01
2014,11,Canada,"Soup, canned, 284 millilitres",1.02
2014,12,Canada,"Soup, canned, 284 millilitres",1.02
2015,1,Canada,"Soup, canned, 284 millilitres",1.01
2015,2,Canada,"Soup, canned, 284 millilitres",1.02
2015,3,Canada,"Soup, canned, 284 millilitres",1.06
2015,4,Canada,"Soup, canned, 284 millilitres",1.08
2015,5,Canada,"Soup, canned, 284 millilitres",1.09
2015,6,Canada,"Soup, canned, 284 millilitres",1.13
2015,7,Canada,"Soup, canned, 284 millilitres",1.13
2015,8,Canada,"Soup, canned, 284 millilitres",1.15
2015,9,Canada,"Soup, canned, 284 millilitres",1.1
2015,10,Canada,"Soup, canned, 284 millilitres",1.09
2015,11,Canada,"Soup, canned, 284 millilitres",1.1
2015,12,Canada,"Soup, canned, 284 millilitres",1.13
2016,1,Canada,"Soup, canned, 284 millilitres",1.07
2016,2,Canada,"Soup, canned, 284 millilitres",1.08
2016,3,Canada,"Soup, canned, 284 millilitres",1.11
2016,4,Canada,"Soup, canned, 284 millilitres",1.11
2016,5,Canada,"Soup, canned, 284 millilitres",1.11
2016,6,Canada,"Soup, canned, 284 millilitres",1.11
2016,7,Canada,"Soup, canned, 284 millilitres",1.14
2016,8,Canada,"Soup, canned, 284 millilitres",1.15
1995,1,Canada,"Baby food, 128 millilitres",0.53
1995,2,Canada,"Baby food, 128 millilitres",0.53
1995,3,Canada,"Baby food, 128 millilitres",0.53
1995,4,Canada,"Baby food, 128 millilitres",0.52
1995,5,Canada,"Baby food, 128 millilitres",0.54
1995,6,Canada,"Baby food, 128 millilitres",0.53
1995,7,Canada,"Baby food, 128 millilitres",0.53
1995,8,Canada,"Baby food, 128 millilitres",0.53
1995,9,Canada,"Baby food, 128 millilitres",0.52
1995,10,Canada,"Baby food, 128 millilitres",0.52
1995,11,Canada,"Baby food, 128 millilitres",0.53
1995,12,Canada,"Baby food, 128 millilitres",0.53
1996,1,Canada,"Baby food, 128 millilitres",0.52
1996,2,Canada,"Baby food, 128 millilitres",0.53
1996,3,Canada,"Baby food, 128 millilitres",0.52
1996,4,Canada,"Baby food, 128 millilitres",0.52
1996,5,Canada,"Baby food, 128 millilitres",0.53
1996,6,Canada,"Baby food, 128 millilitres",0.53
1996,7,Canada,"Baby food, 128 millilitres",0.52
1996,8,Canada,"Baby food, 128 millilitres",0.52
1996,9,Canada,"Baby food, 128 millilitres",0.52
1996,10,Canada,"Baby food, 128 millilitres",0.5
1996,11,Canada,"Baby food, 128 millilitres",0.51
1996,12,Canada,"Baby food, 128 millilitres",0.51
1997,1,Canada,"Baby food, 128 millilitres",0.5
1997,2,Canada,"Baby food, 128 millilitres",0.51
1997,3,Canada,"Baby food, 128 millilitres",0.51
1997,4,Canada,"Baby food, 128 millilitres",0.52
1997,5,Canada,"Baby food, 128 millilitres",0.51
